,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
5388,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,36900,10569,,,0
5517,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,37800,10571,,,0
5624,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,38700,10573,,,0
5763,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,39600,10573,,,0
5892,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,40500,10573,,,0
6006,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,41400,10573,,,0
6167,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,42300,10575,,,0
6297,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,43200,10577,,,0
6424,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,44100,10577,,,0
6544,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,45000,10578,,,0
6672,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,45900,10581,,,0
6802,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,46800,10581,,,0
6932,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,47700,10581,,,0
7058,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,48600,10581,,,0
7186,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,49500,10581,,,0
7305,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,50400,10581,,,0
7476,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,51300,10582,,,0
7599,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,52200,10590,,,0
7713,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,53100,10590,,,0
7844,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,54000,10590,,,0
7953,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,54900,10590,,,0
8083,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,55800,10590,,,0
8255,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,56700,10590,,,0
8366,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,57600,10602,,,0
8497,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,58500,10602,,,0
8621,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,59400,10602,,,0
8745,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,60300,10602,,,0
8871,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,61200,10602,,,0
8995,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,62100,10603,,,0
9177,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,63000,10607,,,0
9257,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,63900,10607,,,0
9395,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,64800,10613,,,0
9527,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,65700,10614,,,0
9649,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,66600,10614,,,0
9774,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,67500,10615,,,0
9947,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,68400,10615,,,0
10068,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,69300,10623,,,0
10198,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,70200,10625,,,0
10317,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,71100,10625,,,0
10443,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,72000,10625,,,0
10564,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,72900,10625,,,0
10691,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,73800,10625,,,0
10820,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,74700,10625,,,0
10991,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,75600,10625,,,0
11112,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,76500,10625,,,0
11237,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,77400,10625,,,0
11339,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,78300,10625,,,0
11483,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,79200,10625,,,0
11612,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,80100,10637,,,0
11736,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,81000,10637,,,0
11862,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,81900,10637,,,0
11995,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,82800,10638,,,0
12129,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,83700,10638,,,0
12259,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,84600,10638,,,0
12394,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,85500,10638,,,0
12532,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.738317,2024-03-30 08:03:33.455940,1,86400,10638,,,0
81,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.716856,2024-03-30 08:03:33.455940,2,0,6927,,,0
167,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.716856,2024-03-30 08:03:33.455940,2,900,9955,,,0
282,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.716856,2024-03-30 08:03:33.455940,2,1800,10061,,,0
399,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.716856,2024-03-30 08:03:33.455940,2,2700,10110,,,0
528,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.716856,2024-03-30 08:03:33.455940,2,3600,10116,,,0
691,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.716856,2024-03-30 08:03:33.455940,2,4500,10173,,,0
810,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.716856,2024-03-30 08:03:33.455940,2,5400,10192,,,0
938,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,aflpp-128kb-24h,aflpp,curl_curl_fuzzer_http,2024-03-29 07:53:16.716856,2024-03-30 08:03:33.455940,2,6300,10257,,,0
