,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
4714,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,32400,10583,,,0
4835,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,33300,10583,,,0
4973,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,34200,10583,,,0
5103,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,35100,10584,,,0
5229,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,36000,10584,,,0
5367,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,36900,10586,,,0
5491,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,37800,10596,,,0
5622,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,38700,10597,,,0
5786,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,39600,10597,,,0
5918,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,40500,10597,,,0
6023,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,41400,10597,,,0
6174,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,42300,10601,,,0
6304,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,43200,10602,,,0
6428,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,44100,10608,,,0
6529,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,45000,10611,,,0
6658,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,45900,10614,,,0
6797,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,46800,10677,,,0
6932,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,47700,10698,,,0
7052,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,48600,10698,,,0
7188,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,49500,10698,,,0
7313,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,50400,10698,,,0
7450,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,51300,10698,,,0
7567,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,52200,10699,,,0
7695,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,53100,10700,,,0
7832,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,54000,10700,,,0
7965,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,54900,10700,,,0
8093,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,55800,10700,,,0
8216,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,56700,10702,,,0
8357,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,57600,10702,,,0
8487,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,58500,10703,,,0
8601,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,59400,10704,,,0
8726,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,60300,10712,,,0
8878,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,61200,10724,,,0
8994,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,62100,10724,,,0
9134,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,63000,10724,,,0
9265,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,63900,10726,,,0
9397,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,64800,10726,,,0
9524,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,65700,10726,,,0
9659,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,66600,10726,,,0
9784,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,67500,10731,,,0
9912,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,68400,10731,,,0
10047,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,69300,10775,,,0
10176,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,70200,10777,,,0
10314,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,71100,10780,,,0
10436,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,72000,10780,,,0
10553,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,72900,10802,,,0
10698,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,73800,10802,,,0
10828,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,74700,10802,,,0
10961,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,75600,10802,,,0
11082,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,76500,10803,,,0
11209,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,77400,10803,,,0
11341,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,78300,10803,,,0
11487,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,79200,10803,,,0
11606,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,80100,10803,,,0
11744,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,81000,10803,,,0
11873,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,81900,10803,,,0
11988,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,82800,10809,,,0
12126,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,83700,10810,,,0
12249,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,84600,10810,,,0
12382,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,85500,10810,,,0
12509,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.688658,2024-04-02 11:33:18.131441,1,86400,10810,,,0
82,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.382572,2024-04-02 11:33:18.131441,2,0,6926,,,0
184,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.382572,2024-04-02 11:33:18.131441,2,900,9937,,,0
292,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.382572,2024-04-02 11:33:18.131441,2,1800,10143,,,0
421,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.382572,2024-04-02 11:33:18.131441,2,2700,10192,,,0
530,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n4-128kb-24h,acecov_n4,curl_curl_fuzzer_http,2024-04-01 11:23:00.382572,2024-04-02 11:33:18.131441,2,3600,10341,,,0
