,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
11462,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-02 12:47:14.533412,2024-04-03 12:57:34.153003,120,79200,2545,,,0
11587,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-02 12:47:14.533412,2024-04-03 12:57:34.153003,120,80100,2545,,,0
11720,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-02 12:47:14.533412,2024-04-03 12:57:34.153003,120,81000,2545,,,0
11846,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-02 12:47:14.533412,2024-04-03 12:57:34.153003,120,81900,2545,,,0
11975,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-02 12:47:14.533412,2024-04-03 12:57:34.153003,120,82800,2545,,,0
12108,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-02 12:47:14.533412,2024-04-03 12:57:34.153003,120,83700,2545,,,0
12239,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-02 12:47:14.533412,2024-04-03 12:57:34.153003,120,84600,2545,,,0
12366,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-02 12:47:14.533412,2024-04-03 12:57:34.153003,120,85500,2545,,,0
12498,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-02 12:47:14.533412,2024-04-03 12:57:34.153003,120,86400,2545,,,0
2,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,0,0,,,0
131,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,900,1335,,,0
271,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,1800,2251,,,0
405,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,2700,2270,,,0
541,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,3600,2298,,,0
662,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,4500,2355,,,0
807,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,5400,2450,,,0
921,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,6300,2451,,,0
1070,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,7200,2451,,,0
1176,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,8100,2467,,,0
1306,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,9000,2471,,,0
1475,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,9900,2553,,,0
1574,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,10800,2559,,,0
1710,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,11700,2559,,,0
1843,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,12600,2562,,,0
1965,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,13500,2571,,,0
2106,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,14400,2581,,,0
2246,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,15300,2598,,,0
2370,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,16200,2601,,,0
2498,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,17100,2621,,,0
2628,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,18000,2633,,,0
2748,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,18900,2634,,,0
2868,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,19800,2637,,,0
3021,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,20700,2641,,,0
3139,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,21600,2642,,,0
3272,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,22500,2642,,,0
3406,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,23400,2653,,,0
3537,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,24300,2657,,,0
3654,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,25200,2662,,,0
3774,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,26100,2666,,,0
3915,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,27000,2668,,,0
4045,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,27900,2668,,,0
4170,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,28800,2669,,,0
4298,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,29700,2669,,,0
4447,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,30600,2674,,,0
4564,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,31500,2675,,,0
4701,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,32400,2693,,,0
4834,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,33300,2693,,,0
4956,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,34200,2693,,,0
5087,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,35100,2693,,,0
5206,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,36000,2693,,,0
5366,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,36900,2693,,,0
5470,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,37800,2693,,,0
5600,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,38700,2693,,,0
5725,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,39600,2693,,,0
5857,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,40500,2693,,,0
5991,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,41400,2696,,,0
6128,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,42300,2696,,,0
6252,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,43200,2699,,,0
6381,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,44100,2701,,,0
6508,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,45000,2704,,,0
6638,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,45900,2704,,,0
6775,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,46800,2706,,,0
6899,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,47700,2707,,,0
7028,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,48600,2707,,,0
7159,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,49500,2707,,,0
7291,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,50400,2707,,,0
7421,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,51300,2710,,,0
7557,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,52200,2710,,,0
7694,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,53100,2710,,,0
7811,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,54000,2710,,,0
7937,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,54900,2710,,,0
8066,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,55800,2710,,,0
8203,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,56700,2710,,,0
8341,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,57600,2710,,,0
8468,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,58500,2710,,,0
8591,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,59400,2710,,,0
8732,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,60300,2710,,,0
8854,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,61200,2710,,,0
8982,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,62100,2710,,,0
9110,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,63000,2710,,,0
9258,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,63900,2710,,,0
9383,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,64800,2710,,,0
9497,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,65700,2710,,,0
9627,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,66600,2712,,,0
9755,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,67500,2712,,,0
9889,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,68400,2712,,,0
10012,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,69300,2712,,,0
10153,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,70200,2712,,,0
10278,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,71100,2712,,,0
10419,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,72000,2712,,,0
10542,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,72900,2712,,,0
10671,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,73800,2712,,,0
10803,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,74700,2712,,,0
10930,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,75600,2712,,,0
11068,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,76500,2712,,,0
11192,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,77400,2712,,,0
11327,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,78300,2712,,,0
11453,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,79200,2712,,,0
11583,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,80100,2718,,,0
11728,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,81000,2718,,,0
11851,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,81900,2718,,,0
11973,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,82800,2718,,,0
12098,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,acecov-n6-128kb-24h,acecov_n6,libpcap_fuzz_both,2024-04-02 12:47:14.085543,2024-04-03 12:57:34.153003,31,83700,2718,,,0
