,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
1722,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,11700,2542,,,0
1862,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,12600,2542,,,0
2011,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,13500,2542,,,0
2163,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,14400,2542,,,0
2246,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,15300,2542,,,0
2394,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,16200,2542,,,0
2534,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,17100,2542,,,0
2632,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,18000,2542,,,0
2772,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,18900,2542,,,0
2914,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,19800,2542,,,0
3064,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,20700,2543,,,0
3156,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,21600,2543,,,0
3307,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,22500,2543,,,0
3451,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,23400,2543,,,0
3599,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,24300,2543,,,0
3673,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,25200,2543,,,0
3824,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,26100,2543,,,0
3965,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,27000,2543,,,0
4114,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,27900,2543,,,0
4192,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,28800,2543,,,0
4333,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,29700,2543,,,0
4474,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,30600,2543,,,0
4621,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,31500,2543,,,0
4712,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,32400,2543,,,0
4847,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,33300,2543,,,0
4992,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,34200,2543,,,0
5138,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,35100,2543,,,0
5282,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,36000,2543,,,0
5364,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,36900,2543,,,0
5505,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,37800,2543,,,0
5654,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,38700,2543,,,0
5800,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,39600,2543,,,0
5886,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,40500,2543,,,0
6036,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,41400,2543,,,0
6174,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,42300,2543,,,0
6323,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,43200,2543,,,0
6410,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,44100,2543,,,0
6553,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,45000,2543,,,0
6698,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,45900,2543,,,0
6845,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,46800,2543,,,0
6925,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,47700,2543,,,0
7072,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,48600,2543,,,0
7218,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,49500,2543,,,0
7363,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,50400,2543,,,0
7449,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,51300,2543,,,0
7591,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,52200,2543,,,0
7740,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,53100,2543,,,0
7886,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,54000,2543,,,0
7971,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,54900,2543,,,0
8127,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,55800,2543,,,0
8270,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,56700,2543,,,0
8356,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,57600,2543,,,0
8506,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,58500,2543,,,0
8651,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,59400,2543,,,0
8745,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,60300,2543,,,0
8879,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,61200,2543,,,0
9027,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,62100,2543,,,0
9177,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,63000,2543,,,0
9320,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,63900,2543,,,0
9397,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,64800,2543,,,0
9553,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,65700,2543,,,0
9691,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,66600,2543,,,0
9783,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,67500,2543,,,0
9922,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,68400,2543,,,0
10068,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,69300,2543,,,0
10216,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,70200,2543,,,0
10306,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,71100,2543,,,0
10438,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,72000,2543,,,0
10588,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,72900,2543,,,0
10732,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,73800,2543,,,0
10823,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,74700,2543,,,0
10966,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,75600,2543,,,0
11115,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,76500,2543,,,0
11268,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,77400,2543,,,0
11350,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,78300,2543,,,0
11497,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,79200,2543,,,0
11642,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,80100,2543,,,0
11733,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,81000,2543,,,0
11876,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,81900,2543,,,0
12023,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,82800,2543,,,0
12173,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,83700,2543,,,0
12256,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,84600,2543,,,0
12408,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,85500,2543,,,0
12555,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:12.918729,2024-04-06 00:05:30.643160,115,86400,2543,,,0
88,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:13.200750,2024-04-06 00:05:30.643160,116,0,2517,,,0
160,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:13.200750,2024-04-06 00:05:30.643160,116,900,2538,,,0
280,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:13.200750,2024-04-06 00:05:30.643160,116,1800,2540,,,0
430,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:13.200750,2024-04-06 00:05:30.643160,116,2700,2541,,,0
536,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:13.200750,2024-04-06 00:05:30.643160,116,3600,2541,,,0
688,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:13.200750,2024-04-06 00:05:30.643160,116,4500,2542,,,0
802,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:13.200750,2024-04-06 00:05:30.643160,116,5400,2542,,,0
946,4a47f4b0c9e5fc7282fc8cbcfbd36e1d401ff3bb,/dev/shm/yoshida/experiment-data,ddfuzz-128kb-24h,ddfuzz128kb,libjpeg-turbo_libjpeg_turbo_fuzzer,2024-04-04 23:55:13.200750,2024-04-06 00:05:30.643160,116,6300,2542,,,0
